comment_id,user_id,parent_user_id,node_id,poster,parent_content,content,support,parody
711,2151,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,子非鱼，安知鱼之乐？,0,0
3920,3511,3335.0,19,如果数学是假的，那什么是真的？,感谢姜萍的出现，让我们知道原来经常霸榜各大竞赛的名校生是如何做局的。他们破防的同时，把自己的手段都爆出来了[微笑R],学军中学出过赛前透题事件，那些学生后来都上清北了，互联网是不是没有记忆了[生气R],2,0
1708,1750,1746.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,你来告诉我江苏哪里500多分可以上高中[笑哭R]。我就不愁了,比如苏州今年分低 可能五百四五十能上普高,0,0
6854,5123,5124.0,24,官宣！姜萍决赛时间定了！,wok真的吗 没怎么关注这个事情 刚搜了一下都搜不到了[石化R],就是假的啊，不然怎么把相关新闻给屏蔽减少了？真的话不得宣传到全地球人知道？,0,0
3018,2862,2154.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,这个世界看不得逆袭的戏码，因为那不是他们自己,问题是[笑哭R]数学这个东西真的纯靠天赋呢。没有凭空出来的天才。一开始我也觉得好厉害，是没有教育资源耽误了。但是后面公布她中专数学只考83啊。凭空就能达到数学博士的水平嘛。一点提高的路径证据都没有嘛,0,0
4669,3851,1890.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,主=6是直接证据[吃瓜R],下一步你猜会不会踩着七彩祥云来到你的身边[捂脸R],2,1
311,1204,,2,为什么姜萍的成功会如此耀眼！,,天才不是培养出来的，是天生的，只要发现就好了,1,0
0,73,,0,看到这个新闻很想哭,,从这里能够反应了，很多中专生，或许人生就是这样开始过得不好的，因为很多中专生都觉得自己“不配”觉得自己不如人。恭喜这位少女，有一个人做榜样，就会有更多的人去学习去模仿[加油R],1,0
1017,2878,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,你作弊试试看看能不能进,1,0
3662,3171,3366.0,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,根据身边统计学 我现实生活里认识的几个在牛津剑桥和竞赛保送清华的没有一个信姜萍的，大家都觉得这是今年最大的乐子[飞吻R],你说到统计学那你肯定知道概率论吧，你看你也只说了你现实生活中认识的几个，也只是几个，所以任何事情不能以偏概全，只要不是百分百就不要轻易下结论。这才是科学严谨的态度。对于姜萍也如此，不管姜萍是否造假时间会给大家答案，何必现在急吼吼的非要争个输赢。看不惯网上只为单纯黑姜萍的人，就事论事没有必要上升到人生攻击。,0,0
689,1074,1054.0,2,为什么姜萍的成功会如此耀眼！,打破了非常多非常多非常多的刻板印象，1，女生数学不好。2，中专就是学习不好混日子的地方。3，偏科就上不了大学人生就没希望。（比如在应试教育制度下的我，经常逼我数学满分，语文六十多的儿子背文言文。）姜同学的横空出世就像一束光啊，让我们这些偏科学子的家长放下了一些不必要的执着。,没打破 大部分还是那样,0,0
823,1171,1167.0,2,为什么姜萍的成功会如此耀眼！,有点不理解621？偏科严重？,你不知道我们江苏有多卷[哭惹R][哭惹R][哭惹R][哭惹R][哭惹R][哭惹R][哭惹R][哭惹R][哭惹R],0,0
5124,4089,3853.0,19,如果数学是假的，那什么是真的？,完全靠自学哈哈哈哈哈，她的王老师都出来了，还说靠查英语字典学的数学？你要不去买本字典翻翻，能查到数学专有名词吗哈哈哈哈哈,那她这么做的出发点是什么？对她有什么好处？,1,0
667,1043,1025.0,1,网传丘成桐对姜萍和阿里数赛的评价,hhh[偷笑R]那可能背后有团队,中专女生手眼通天背后团队吊打全世界但连个普高都上不起是吧[偷笑R],1,0
5636,4409,4407.0,23,阿里数学竞赛应该会停办,不是双标啊，就是都有可能，可能性大小问题不是吗，这是基于客观事实，就像你平常有偷窃习惯，别人没有，然后东西失窃，你们两个人都有嫌疑，但你嫌疑大不可否认[微笑R],既然有质疑也就不要分大小，分大小就是搞双标[偷笑R],0,0
13,207,,0,看到这个新闻很想哭,,人家在跟你们做游戏呢，真以为人家只是中专生的实力吗[微笑R]，只是暂时歇歇放松一下，看看风景而已，低谷的时候更能看清每一个人的真面目，等到该动真格的时候，让你们刮目相看，新时代的卧底，不简单[点赞R][点赞R][点赞R],1,0
1210,1460,1457.0,3,蹭热点别加高帽,其实姜女士当时是胖猫上身了 我去 这不得信死他们,哈哈哈哈哈哈哈,0,0
4543,3175,604.0,13,有一说一，真相快出来了,不会有些蹲着尿尿的在北京还读大专吧[赞R],哈哈哈哈，你比评论区质疑中专的高一挡，对北京有滤镜呀，那就努力来吧,1,0
1915,1896,1698.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,我质疑的点就是，为什么一个商企办了个比赛取名叫全球，然后他拿了十二名的初赛就给他挂上了数学全球第12，那这不是一场盛大的营销吗？,你去考吧，看看能拿几分,1,0
1484,1606,1601.0,4,浙大:人在家中坐，喜从天上来,我的意思她可以开发做服装设计的软件。,这是两个专业[吧唧R]，学服装数字化是视觉方向嘞。,0,0
1908,1698,1256.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,……很少见到有人能把一段话的每个字都说成槽点，你牛，保持住,中国网民的本科率不足10%，看来是真的,0,0
2986,2522,37.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,好多985数学专业的人说她作弊,还985呢！这人品就是一道硬伤[自拍R],1,0
3929,3516,3486.0,15,“大专生也能获奖，这比赛肯定没什么水平”,数学建模跟阿里巴巴竞赛是不一样，数学建模考虑团队配合来解决一道应用题，要用到数学建模思维，是可以查询资料的的。阿里巴巴竞赛是个人笔试，而且考得是大学数学专业的知识，数学分析高等代数抽象代数等本科数学知识以及研究生数学知识。,数学建模是三人一组，据说是大神带条狗，狗都能获奖，前提是有大神[笑哭R],2,0
1474,38,,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,,十三少不是浪得虚名，几句话就显少爷之格局。加油！祝决赛夺魁折桂[合十R][合十R][合十R][合十R],0,0
3430,3174,3237.0,18,阿里数赛办的好！以后还是别办了...,第一个不可能，第二个说实话，的确有可能,那个，我加了[doge]，要不你去小红书搜一下这两个事件[害羞R],0,0
1201,3181,,13,有一说一，真相快出来了,,谁质疑谁举证吧，所谓的“疑点”也很有可能是因为你人先入为主，确凿的证据出来之前任何一句作弊的指责对她来说都是不公平的。,1,0
216,407,399.0,0,看到这个新闻很想哭,很多人都对中专生抱有偏见。中专里面的3+4分数要比四星级高中的分数还要高。学习氛围也不差。所以这位姐姐上中专，不一定是上不了高中。但她的成就也打破了一些人对中专的偏见。,她的成绩能上普高，她自己选的中专，说是可以专心学自己想学的东西了,0,0
779,1136,1137.0,2,为什么姜萍的成功会如此耀眼！,百分之八十很差，中国这职高有什么技术学，职高三年基本就是耍三年，我职高三年的同学和我大学的同学完全没得比,嗯嗯[笑哭R]可是不是还有20%的吗，大学生也很厉害，这不是正说明每个人都有机会嘛[飞吻R],0,0
6272,4174,72.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,扣一支持姜萍，扣二得到一个小布丁[doge],2,0,0
1258,22,428.0,5,真的很讨厌夺舍梗,换个学历肯定就没有那么多质疑了，这算不算是学历歧视,换个学历出来炫，有采访视频那些错误，一样会被质疑。跟天才的人设反差太大,0,0
2449,2435,2167.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,你哪里来的数据？你能证明它是百分百真实的？还是说就是你在造谣？,83分是真的[偷笑R]自己去看政府的调查,2,0
1166,2916,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,对视频删改说明姜萍是真实的，只是太过夸大！如果是假，不会还继续宣传！个人观点！,1,0
2432,2415,2148.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,你看她的面相和眼神，我觉得她是有本事的。沉稳的不是她这个年纪应该有的。,[害羞R],0,0
1436,1608,1519.0,5,真的很讨厌夺舍梗,大肆渲染和吹捧她的是哪些人，总结一下就五类人。第一类人是学历不太高的，从她身上来带入自己，觉得自己可以逆天改命，并通过吹捧和渲染来映射自己也能够成功但只是怀才不遇而已，这就是对自己无能现状的一种心理安慰或精神寄托。第二类人属于卖课程的，专升本培训，培训机构，做知识付费的一些自媒体还有线下实体店商家等，这类人利用第一类人的心理来达到自己卖货目的。第三类人是汉奸，通过大肆吹捧她来否定国内的教育体系。第四类人是搞性别对立的女权。第五类人就是利用了前面四类人做最后流量的收割者最后的操盘手。,其实你内心也这么想的，结果，其实就是一个惩罚，你我都是吃瓜群众，最喜欢看的不过是舆论再大一点，好发表自己的见解，让人们认为自己是可以独立思考的，有自己观点的人，最后可不会管当事人死活。最后当事人跳楼自杀，你我都在背后会心一笑，然后转头攻击另外一方人，这样又可以“把持正义”，毕竟做这些完全没成本，还能提现自己伟大。开心😁,0,0
973,2802,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,答案照着给我抄我都抄不出来,1,0
1300,1524,1503.0,3,蹭热点别加高帽,但是没有这名老师，她不会想着去学大学数学专业的内容，也不会想着去参加竞赛。是老师看到了她，老师算是她的引路人吧。,可以提一下老师的作用，但是像现在这么大力鼓吹风向就有点不太对了。比如韦神，大众根本就不知道他的大学教授博导父亲，这能量这资源可比一个博士生大多了。要是韦神是女的，她的父亲早就被拉出来360度宣传广为人知了[飞吻R],0,0
1475,1625,1291.0,4,浙大:人在家中坐，喜从天上来,大家回去看看视频，她是要去浙江大学学习服装设计，不是学习数学，数学只是她的兴趣爱好planB，她真正喜欢的是服装设计planA[doge],那去法国，服装和数学都顶尖,0,0
1879,1856,1696.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,说作弊的，给你答案让你抄，你都能抄错的，更不用说让你看懂答案了，更更不用说让你解题了。[doge],所以用latex，说得通了,2,0
4726,3175,3821.0,13,有一说一，真相快出来了,你从小到大月考期末考中考高考有哪次数学考试是开卷，还开卷两天的？不好意思，我高中数学一直很好，高考用不着作弊，你大可放心，要举报，请去江西省教育厅尽情举报。中专数学八十几分却能在大学本科数学难度拿下90几分，你如果没学过高中数学或者大学数学，不明白其中的难度跨度可以理解。另外你似乎对高考数学超常发挥的概念不太懂，再超常发挥都不可能让平时100都上不了的人考到140的。而是高考数学是闭卷的，如果你连这个都不知道，就当我啥都没说好吧。,所以你的意思是什么，因为不开卷，所以无法作弊？那开卷考试都能怀疑作弊了？而且什么叫开卷考试呀，什么是规则允许范围内能做的事情呀，你先了解下吧[捂脸R],0,0
